Year,Month,HK_NOx_conc,HK_PM10_conc,HK_SO2_conc,Temp_c,RH_c,Rainfall_c,Pressure_c,stratum,fav_share,HK_NOx_emis,HK_PM10_emis,HK_SO2_emis,PRD_NOx_emis,PRD_PM10_emis,PRD_SO2_emis,ln_HK_NOx_conc,ln_HK_PM10_conc,ln_HK_SO2_conc,ln_HK_NOx_emis,ln_HK_PM10_emis,ln_HK_SO2_emis,ln_PRD_NOx_emis,ln_PRD_PM10_emis,ln_PRD_SO2_emis,stratum_with_baseline
2002,11,117.75,58.5,16.0,-2.1903071496125968,-6.288083972606628,-176.19275362318842,5.264356003641865,Favorable,0.6333333333333333,10774.790984997777,787.7782329858492,7111.228286340321,60133.943,54395.875,54603.412000000004,4.768563732896527,4.069026754237811,2.772588722239781,9.284964516639745,6.669216620027959,8.86943026263644,11.004329736472087,10.904043602763124,10.907851650623016,Favorable
2002,12,121.5,47.0,10.0,-5.536221128107222,2.3011633392213326,-135.2927536231884,6.916183960631088,Favorable,0.7,11091.394039565777,818.8142549427225,7194.233662383742,62579.278999999995,57291.149,57517.786,4.799914262780603,3.8501476017100584,2.302585092994046,9.31392477484,6.707857263189477,8.881035103903766,11.044189495903707,10.955901423057679,10.959849500694466,Favorable
2003,1,139.0,80.0,16.0,-7.626543708752383,-7.279481822069002,-177.8427536231884,8.367796863856825,Favorable,0.5333333333333333,10536.427675907024,682.4189377239552,8170.2603827126895,51963.600999999995,53033.431,52416.780999999995,4.9344739331306915,4.382026634673881,2.772588722239781,9.262593834465939,6.525643747439462,9.008256057935261,10.858298771693411,10.878677767265124,10.866982067132263,Favorable
2003,2,100.5,47.75,10.5,-5.245783340088785,3.657154122631468,-183.8927536231884,5.7031655274514605,Favorable,0.36666666666666664,10186.482611926416,661.5373626279089,8136.396818869596,48881.185,46874.828,47897.545,4.61015772749913,3.865979066926739,2.3513752571634776,9.228816886248174,6.494566463634824,9.004102709753083,10.797147836595808,10.755236093932647,10.776819529475944,Favorable
2003,3,92.0,48.0,9.0,-4.6684791926233515,4.301163339221333,-160.79275362318842,4.167796863856893,Favorable,0.5333333333333333,10684.541085629695,701.5152984304848,8184.298979244233,52839.166,50291.887,51649.804000000004,4.5217885770490405,3.871201010907891,2.1972245773362196,9.276553217427967,6.553242707473623,9.009972839129897,10.87500797501435,10.825599050832317,10.852241679768078,Favorable
2003,4,72.0,48.5,8.0,0.22302618372073724,5.145249360726709,-114.7927536231884,-0.5989773296914791,Unfavorable,0.26666666666666666,10631.747097638734,695.9957136311257,8531.98422368788,51860.850000000006,53076.507,53231.705,4.276666119016055,3.8815637979434374,2.0794415416798357,9.271599813206363,6.545343501739486,9.051577230514036,10.856319449239864,10.879489679950744,10.882409456463522,Unfavorable
2003,5,66.0,40.0,7.5,3.147649839634717,3.4947117263181013,49.90724637681157,-4.361235394207597,Unfavorable,0.03333333333333333,11250.623092505099,730.351927694206,9063.732440757767,55395.058,55667.669,54676.426,4.189654742026425,3.6888794541139363,2.0149030205422647,9.328178792099271,6.5935265107048595,9.112036283379583,10.92224566298013,10.9271548085567,10.909187926594887,Unfavorable
2003,6,83.5,31.5,8.75,3.94635951705407,3.4119160273933744,323.9072463768116,-6.7723106630247685,Unfavorable,0.0,11146.901796947033,739.4508275897647,8744.684386848226,55349.123999999996,55441.009999999995,55073.185000000005,4.42484663185681,3.449987545831587,2.169053700369523,9.318916872531766,6.605907785808534,9.076201296103672,10.921416111453276,10.923074851591059,10.916418216066234,Unfavorable
2003,7,67.0,22.0,13.5,5.857327258989557,-2.0214173059399627,-97.6427536231884,-4.9128482974333565,Unfavorable,0.03333333333333333,11853.133567001998,770.5122612586209,9806.182064830533,58512.884999999995,56295.352,58678.494999999995,4.204692619390966,3.091042453358316,2.6026896854443837,9.380347547640156,6.647055568012686,9.190768288715399,10.977002265377322,10.93836725299324,10.979828584347917,Unfavorable
2003,8,95.0,28.0,14.5,5.128295000925039,2.656002048898742,215.40724637681157,-7.532203136143039,Unfavorable,0.03333333333333333,11891.545201967776,772.4798774489227,9790.398697190725,58796.758,56297.047000000006,58422.393,4.553876891600541,3.332204510175204,2.6741486494265287,9.383582939354357,6.6496059598228205,9.18915745963819,10.981841996312248,10.938397361597643,10.975454537102127,Unfavorable
2003,9,86.0,39.75,8.5,3.85635951705407,3.445249360726706,194.40724637681157,-4.128977329691452,Unfavorable,0.13333333333333333,11777.52228430771,777.5152571909298,9235.244196889389,58987.640999999996,57055.702999999994,56745.047,4.454347296253507,3.6826098411003407,2.1400661634962708,9.373948102680894,6.6561032672575475,9.130782334827261,10.985083226368722,10.951783315237092,10.946323654001704,Unfavorable
2003,10,103.0,67.0,14.0,1.5476498396347154,-6.860126983359322,-150.7927536231884,2.003280734824557,Unfavorable,0.23333333333333334,11890.65006271672,793.8289687216101,9029.758109962499,60474.749,61168.356,57736.361000000004,4.634728988229636,4.204692619390966,2.6390573296152584,9.383507661253113,6.676868033411493,9.108280858672675,11.009981184994212,11.021385275955877,10.963642427330594,Unfavorable
2003,11,98.0,62.0,14.25,-1.5203071496125986,-3.0880839726066256,-149.44275362318842,4.117689336975218,Favorable,0.4,12170.36630720549,805.9296069530616,9215.696204724138,62320.451,64821.759000000005,59550.385,4.584967478670572,4.127134385045092,2.6567569067146595,9.406759284723794,6.691996402406069,9.12866341849523,11.04004491736055,11.079396613013554,10.99457803991788,Favorable
2003,12,134.0,92.5,21.5,-6.103963063591092,-12.569804402714155,-199.6427536231884,8.971022670308457,Favorable,0.7,12600.059216246245,838.4639607294064,9541.36349428227,65357.199,70560.26,64366.273,4.897839799950911,4.52720864451838,3.068052935133617,9.441456792630609,6.731571599694854,9.16339167815864,11.087622873658423,11.16422237548114,11.072345063727722,Favorable
2004,1,98.5,65.5,14.5,-7.89105983778464,-4.634320531746411,-148.4927536231884,7.52586137998594,Favorable,0.8,9472.843779236035,674.3429377950805,7808.3087564659245,58663.106,49619.221,53960.986000000004,4.590056548178043,4.182050142641207,2.6741486494265287,9.156184434578996,6.513738791297485,8.962943670915855,10.979566290328455,10.812133557807764,10.89601658294941,Favorable
2004,2,122.5,61.0,15.0,-6.510192207083861,0.7372033837152117,-147.69275362318842,5.56757439444641,Favorable,0.43333333333333335,9656.258902287136,696.1991677397203,8461.591598790434,59873.888,51242.864,57759.863999999994,4.808111029984782,4.110873864173311,2.70805020110221,9.175361574999435,6.545635779943876,9.043292567150349,10.999995762515702,10.844331648281612,10.964049418993298,Favorable
2004,3,112.5,57.0,15.0,-4.610414676494315,2.3334214037374608,-95.09275362318841,2.9903775090182307,Favorable,0.26666666666666666,10474.99929622283,752.0817582437614,9251.289100395139,66435.928,52764.924,63466.577000000005,4.722953221644475,4.04305126783455,2.70805020110221,9.25674667760397,6.622845039108965,9.132518183001341,11.103993273468529,10.873601930755438,11.058268699855168,Favorable
2004,4,105.0,61.25,15.5,-0.8103071496125978,5.211916027393372,-52.19275362318842,-0.22897732969147455,Unfavorable,0.06666666666666667,10220.609360776034,744.7626658410113,9262.43141768111,64395.339,56085.411,64503.698,4.653960350157523,4.114963849424837,2.740840023925201,9.232161486322312,6.613065598284643,9.133721865277995,11.072796533696794,10.934631004215083,11.074477834473704,Unfavorable
2004,5,101.0,38.0,21.0,2.5799079041508435,4.0430988230922935,-4.992753623188406,-4.003170878078663,Unfavorable,0.0,10302.959614166846,750.1871684971272,8896.444004133273,65325.479999999996,56631.261999999995,61956.775,4.61512051684126,3.6375861597263857,3.044522437723423,9.240186474124403,6.620322733392109,9.093406925781439,11.087137438237821,10.94431644386749,11.034192243466682,Unfavorable
2004,6,83.5,38.5,11.5,4.849692850387402,0.4119160273933744,-54.492753623188406,-6.035643996358203,Unfavorable,0.0,10602.109056447798,775.3818454921419,9296.45127475932,67709.668,57698.700000000004,64601.25199999999,4.42484663185681,3.6506582412937387,2.4423470353692043,9.268808227898148,6.653355611875482,9.137388022960678,11.12298425520375,10.96298992191309,11.075989070387841,Unfavorable
2004,7,85.5,26.5,15.0,4.7024885493121324,3.7850343069632686,187.20724637681158,-6.116074103885126,Unfavorable,0.03333333333333333,10809.828254074879,792.9731629575617,9688.183705219562,69279.958,58384.781,66231.537,4.448516375942715,3.2771447329921766,2.70805020110221,9.288211022817393,6.67578937863792,9.178662247193897,11.145910937000567,10.974810535539348,11.100912018215634,Unfavorable
2004,8,120.0,33.0,33.0,4.7186175815701965,3.5914859198664857,288.85724637681164,-9.325751523239887,Unfavorable,0.03333333333333333,10909.7342906271,797.7962528703213,9808.641463165657,70010.933,58295.454,66878.088,4.787491742782046,3.4965075614664802,3.4965075614664802,9.297410723867577,6.6818532426319,9.191019058073023,11.156406694550062,10.973279393312021,11.110626658833178,Unfavorable
2004,9,107.75,49.5,21.75,3.9096928503874047,-0.6547506392733027,-31.992753623188406,-2.882310663024782,Unfavorable,0.03333333333333333,10967.492130828978,805.8232022603974,9463.905364745804,70765.31,60233.395,65541.948,4.6798137289838575,3.901972669574645,3.079613757534693,9.302690915541044,6.691864366411206,9.155240406109685,11.167124187855016,11.005982211708034,11.090445644118095,Unfavorable
2004,10,104.0,90.0,19.0,1.2089401622153595,-13.634320531746411,-197.04275362318842,3.2677968638569155,Favorable,0.26666666666666666,11140.487121345299,813.5339186488861,9292.816717967879,72612.856,66486.984,66455.456,4.6443908991413725,4.499809670330265,2.9444389791664403,9.318341239755545,6.701387620502721,9.136996984772496,11.192897265025902,11.104761478163153,11.104287167618063,Favorable
2004,11,101.5,66.25,16.0,-1.0269738162792628,-4.9547506392733,-198.9927536231884,5.784356003641847,Favorable,0.23333333333333334,11565.204215059726,841.5122945841895,9773.889416238082,75953.908,66939.152,69738.849,4.620058798481842,4.193435464866331,2.772588722239781,9.35575623253469,6.735200623844023,9.187469763691825,11.237881961604703,11.111539306624127,11.152512815935145,Favorable
2004,12,126.0,78.0,22.0,-4.645898547462057,-8.343997951101258,-199.3927536231884,6.493603315469841,Favorable,0.4,11917.473978927286,885.4056250697969,10106.047180437741,79060.7,73070.68,74181.00600000001,4.836281906951478,4.356708826689592,3.091042453358316,9.385761003642763,6.786045873417454,9.220889254398026,11.27797119084639,11.199182470886754,11.214263412558527,Favorable
2005,1,135.5,81.0,22.0,-7.807188870042703,-2.602062467230283,-193.5927536231884,6.7677968638569155,Favorable,0.36666666666666664,10149.11557996462,664.6429279129051,8278.05215394402,70454.53,59019.708,68478.11899999999,4.908971640319756,4.394449154672439,3.091042453358316,9.225141845694605,6.499249945939397,9.021362972596155,11.162722816182251,10.98562670100926,11.134269542564542,Favorable
2005,2,108.0,43.0,12.0,-7.245783340088785,7.6928684083457455,-179.8427536231884,5.085308384594214,Favorable,0.4666666666666667,9329.49667345759,621.5571744105548,7262.356480185154,63125.525,49523.804000000004,60065.403,4.68213122712422,3.7612001156935624,2.4849066497880004,9.140936345275536,6.432227900944102,8.890459639200378,11.052880483374759,10.810208721855664,11.003189297531119,Favorable
2005,3,111.5,57.0,15.0,-6.34589854746206,2.172131081156806,-146.7927536231884,5.871022670308548,Favorable,0.43333333333333335,10434.83115345117,687.1582539145528,8370.40084663294,72742.373,53842.232,69221.016,4.7140245909001735,4.04305126783455,2.70805020110221,9.252904638589895,6.532564620737717,9.032457053212887,11.194679341049827,10.893813419625745,11.145059794920392,Favorable
2005,4,109.5,51.25,17.0,-0.6269738162792642,5.0452493607267,-167.2427536231884,1.2976893369751679,Unfavorable,0.1,10219.207547913315,687.7411908707577,8434.970531078594,71257.337,64949.565,71544.578,4.695924549256556,3.9367156180185177,2.833213344056216,9.232024321408245,6.533412591101436,9.040141501325904,11.174053068267886,11.081366324616733,11.178076002937809,Unfavorable
2005,5,78.0,30.0,14.0,3.2541014525379417,6.430195597285845,309.4072463768116,-4.9547837813044,Unfavorable,0.03333333333333333,10207.567254141864,690.5370713780453,7977.703255230581,71822.036,65249.761,68366.745,4.356708826689592,3.4011973816621555,2.6390573296152584,9.230884611870714,6.537469659138908,8.984405836390104,11.181946616027659,11.085977662342982,11.13264180117425,Unfavorable
2005,6,82.0,26.0,13.0,4.0430261837207375,6.945249360726706,694.4072463768116,-8.205643996358162,Unfavorable,0.0,10085.775424851347,694.1201460093907,7645.0098741513275,70802.474,61316.203,66628.992,4.406719247264253,3.258096538021482,2.5649493574615367,9.218881336361745,6.54264506657408,8.941808409945237,11.167649222574125,11.023799409998764,11.106895077121573,Unfavorable
2005,7,86.0,24.0,18.0,5.379907904150844,1.7527762424471405,160.7572463768116,-6.43220313614313,Unfavorable,0.0,10493.165794059687,712.9196639835669,8315.52513941072,73999.736,63435.316999999995,70154.217,4.454347296253507,3.1780538303479458,2.8903717578961645,9.25847944747716,6.5693687408313615,9.025879545304557,11.211816804612376,11.057776035803483,11.15845119776517,Unfavorable
2005,8,88.0,27.0,15.0,4.3379724202798755,6.946324629543909,771.7572463768116,-8.019299910336713,Unfavorable,0.03333333333333333,10631.232322318328,718.3845131764037,8458.321532898004,75099.344,62583.596999999994,71066.141,4.477336814478207,3.295836866004329,2.70805020110221,9.271551393339104,6.577004959373115,9.042906032549647,11.226567102694101,11.044258493998663,11.171366285767855,Unfavorable
2005,9,89.5,47.0,11.5,4.496359517054067,2.6119160273933772,153.20724637681158,-3.588977329691488,Unfavorable,0.1,11023.050873093323,751.2206675518107,8647.544016611984,78991.94099999999,67058.20999999999,74005.987,4.4942386252808095,3.8501476017100584,2.4423470353692043,9.307743893129416,6.621699440230988,9.065030630895158,11.277101113587285,11.113316327149802,11.211901274319047,Unfavorable
2005,10,84.0,71.0,15.0,2.4799079041508456,-6.118191499488347,-192.7427536231884,2.0710226703085937,Favorable,0.26666666666666666,11220.11390891521,761.8496284233892,8563.950738819602,81518.20199999999,73264.963,74997.344,4.430816798843313,4.2626798770413155,2.70805020110221,9.325463331334886,6.635749198185888,9.055316897570144,11.308581611716177,11.20183777905596,11.225207978558048,Favorable
2005,11,103.0,52.0,14.5,-0.7436404829459278,-1.254750639273297,-197.8427536231884,3.7810226703085164,Favorable,0.3333333333333333,11442.75597332625,773.5323719181246,8557.949687773755,84000.34599999999,77075.981,77584.133,4.634728988229636,3.9512437185814275,2.6741486494265287,9.345112142679703,6.650967520356677,9.054615917989366,11.338576196864587,11.252546980535824,11.259118213614649,Favorable
2005,12,119.0,77.0,24.0,-6.671704999074965,-13.795610854327066,-190.04275362318842,8.400054928372924,Favorable,0.6666666666666666,12053.687494507234,816.3363904504951,9278.215743263285,89483.335,83439.895,84765.78,4.77912349311153,4.343805421853684,3.1780538303479458,9.39712590824709,6.704826513214361,9.135424538249278,11.401807685808048,11.331881831284601,11.347647202600882,Favorable
2006,1,113.0,54.0,17.5,-7.274930805526573,1.1398730166406779,-183.1927536231884,5.680700089663333,Favorable,0.6333333333333333,9537.408228082395,589.6803957393989,6731.514935495377,68867.404,59551.64599999999,61312.404,4.727387818712341,3.9889840465642745,2.8622008809294686,9.16297705332701,6.379580687989543,8.81455549916382,11.139938253621823,10.99459921503957,11.023737450557258,Favorable
2006,2,120.5,63.0,21.25,-6.0386404829459295,3.121439836917176,-161.7927536231884,7.006736956022792,Unfavorable,0.23333333333333334,9126.73610257199,579.5570235324437,6523.567295096405,64101.149000000005,51100.679000000004,58640.139,4.791649752930709,4.143134726391533,3.056356895370426,9.118963418170077,6.362264059202643,8.783176636448779,11.068217567865114,10.841553063774748,10.979174706953359,Unfavorable
2006,3,117.0,61.0,15.0,-5.236221128107221,7.623743984382614,-150.79275362318842,2.4290871864375276,Favorable,0.5666666666666667,10029.354193694411,628.9668772390772,7301.211292736538,73007.949,60370.905999999995,65512.731999999996,4.762173934797756,4.110873864173311,2.70805020110221,9.213271491414865,6.444078595916552,8.895795543883393,11.198323604613357,11.008262579131895,11.089999784413061,Favorable
2006,4,97.0,44.75,16.5,0.21635951705406953,6.111916027393377,-0.042753623188389156,-1.0623106630248458,Unfavorable,0.2,9744.503520998729,626.9595782268233,7204.805338123367,70976.346,68182.309,67115.944,4.574710978503383,3.8010914447208646,2.803360380906535,9.184458663593917,6.440882070016973,8.882503490459115,11.170101945585442,11.129940411354879,11.114176910232937,Unfavorable
2006,5,86.0,30.0,16.0,2.1153917751185887,5.2689052747052045,232.10724637681162,-2.7515579748527443,Unfavorable,0.2,9908.62179491132,635.8527536193276,7132.386766982164,72366.035,66134.737,65000.078,4.454347296253507,3.4011973816621555,2.772588722239781,9.20116054549431,6.4549670170688875,8.872401207319458,11.189492338463724,11.099449409737945,11.082143748877055,Unfavorable
2006,6,80.5,24.75,16.0,4.246359517054067,6.778582694060034,269.6572463768116,-5.818977329691506,Unfavorable,0.0,9808.690490638168,642.8052630640314,6826.586928326694,71596.34999999999,65321.32,64505.509,4.388257184424518,3.2088254890146994,2.772588722239781,9.191024056456353,6.465841821546128,8.828580109996222,11.178799373995702,11.087073755085974,11.074505909989277,Unfavorable
2006,7,80.0,30.0,14.0,5.247649839634715,4.430195597285845,369.7572463768116,-8.996719265175443,Unfavorable,0.03333333333333333,10207.510196199308,654.1803888378406,7416.965264160214,74745.05500000001,62457.203,68081.515,4.382026634673881,3.4011973816621555,2.6390573296152584,9.230879022086135,6.483383137335848,8.911525258452059,11.221838335218518,11.042236849174763,11.12846101623115,Unfavorable
2006,8,81.5,30.0,11.0,4.602488549312135,5.494711726318101,75.95724637681158,-7.635428942594672,Unfavorable,0.03333333333333333,10481.128512774645,667.7150175669531,7717.69369127909,77301.486,63795.407,69684.315,4.400603020246817,3.4011973816621555,2.3978952727983707,9.257331634594351,6.503861462099516,8.951270853732781,11.255468458194102,11.063436476145823,11.15173053555624,Unfavorable
2006,9,87.5,46.5,14.0,2.873026183720736,0.4785826940600373,220.70724637681164,-3.222310663024814,Unfavorable,0.16666666666666666,11386.493318157573,718.2743505941478,8765.6401431941,85867.938,72046.85800000001,78914.00300000001,4.471638793363569,3.8394523125933104,2.6390573296152584,9.340183135303311,6.576851599956694,9.078594828709484,11.36056579033524,11.18507199187165,11.276113968906666,Unfavorable
2006,10,98.0,78.0,14.0,2.6411982267314897,-1.2472237575528595,-168.04275362318842,1.8710226703085482,Unfavorable,0.06666666666666667,11156.982120472745,709.7273021041734,7980.400044403594,84707.92599999999,75988.15,75035.50200000001,4.584967478670572,4.356708826689592,2.6390573296152584,9.319820780052929,6.564880814713735,8.984743820064987,11.34696445359382,11.238332686058886,11.225716640518945,Unfavorable
2006,11,101.25,63.0,18.5,-0.4569738162792625,-1.9547506392732998,-99.79275362318842,2.6710226703085027,Unfavorable,0.2,11297.886437733443,716.7369373734584,7924.818023860521,86428.366,79387.07400000001,76474.126,4.617592705986649,4.143134726391533,2.917770732084279,9.332370946297555,6.574708879795812,8.97775463619295,11.367071211095336,11.282090838012751,11.244707740382369,Unfavorable
2006,12,111.5,66.0,19.5,-5.516866289397541,-7.698836660778667,-169.6927536231884,7.851667831598775,Favorable,0.6333333333333333,11484.685083765215,739.5441121023214,7744.410276341897,88959.182,84089.05600000001,80557.19200000001,4.7140245909001735,4.189654742026425,2.970414465569701,9.348769694961916,6.606033931625774,8.95472660745255,11.395932914298248,11.339631706696622,11.296722670777015,Favorable
